source_id,dataset,group_id,split,image_path,label_path,modality_claim,height,width,instance_count,furniture_fraction
WD_06mm_001,rodare,WD_06mm_001,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_001.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_001_label.png,SEM,1382,2048,454,0.12890130359081042
WD_06mm_002,rodare,WD_06mm_001,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_002.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_002_label.png,SEM,1382,2048,454,0.13077775924837193
WD_06mm_003,rodare,WD_06mm_003,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_003.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_003_label.png,SEM,1382,2048,492,0.12752054879703328
WD_06mm_004,rodare,WD_06mm_003,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_004.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_004_label.png,SEM,1382,2048,492,0.13249981627623011
WD_06mm_005,rodare,WD_06mm_005,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_005.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_005_label.png,SEM,1382,2048,455,0.12557307683610708
WD_06mm_006,rodare,WD_06mm_005,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_006.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_006_label.png,SEM,1382,2048,455,0.13182745794138928
WD_06mm_007,rodare,WD_06mm_007,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_007.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_007_label.png,SEM,1382,2048,611,0.126996936052822
WD_06mm_008,rodare,WD_06mm_007,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_008.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_008_label.png,SEM,1382,2048,611,0.1299700812907019
WD_06mm_009,rodare,WD_06mm_009,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_009.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_009_label.png,SEM,1382,2048,627,0.12883028728744572
WD_06mm_010,rodare,WD_06mm_009,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_010.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_010_label.png,SEM,1382,2048,627,0.13294251989869754
WD_06mm_011,rodare,WD_06mm_011,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_011.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_011_label.png,SEM,1382,2048,551,0.1282042132100217
WD_06mm_012,rodare,WD_06mm_011,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_012.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_012_label.png,SEM,1382,2048,551,0.12968672270712736
WD_06mm_013,rodare,WD_06mm_013,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_013.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_013_label.png,SEM,1382,2048,593,0.12609845615502893
WD_06mm_014,rodare,WD_06mm_013,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_014.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_014_label.png,SEM,1382,2048,593,0.13082298356096236
WD_06mm_015,rodare,WD_06mm_015,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_015.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_015_label.png,SEM,1382,2048,637,0.12697962362065845
WD_06mm_016,rodare,WD_06mm_015,test,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\images\WD_06mm_016.tif,C:\Users\user1\Desktop\Homework\בוטקאמפ\AMAT_4_Chana\src\data\..\..\src\data\sources\..\..\..\..\AMAT\rodare_4124_carbide_sem\cloud\preprocessed\labels\WD_06mm_016_label.png,SEM,1382,2048,637,0.13147979603835022
